gender,emotion,actor,path
male,calm,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
male,calm,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
male,calm,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
male,calm,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
male,calm,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
male,happy,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
male,sad,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
male,angry,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
male,fear,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
male,disgust,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
male,surprise,13,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
female,neutral,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
female,neutral,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
female,neutral,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
female,neutral,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
female,calm,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
female,happy,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
female,sad,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
female,angry,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
female,fear,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
female,disgust,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
female,surprise,14,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
male,neutral,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
male,neutral,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-01-01-01-02-15.wav
male,neutral,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
male,neutral,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-01-01-02-02-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-01-01-02-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-01-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-01-02-02-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-02-01-02-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
male,calm,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-02-02-02-02-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-01-01-02-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-01-02-02-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-01-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-01-15.wav
male,happy,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-01-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-01-02-02-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-01-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
male,sad,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-04-02-02-02-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-01-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-01-01-02-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-01-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-01-15.wav
male,angry,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-01-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-01-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-01-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-02-01-02-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
male,fear,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-01-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-01-01-02-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-02-01-02-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-01-15.wav
male,disgust,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-07-02-02-02-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-01-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-01-02-02-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-02-01-02-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-01-15.wav
male,surprise,15,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_15/03-01-08-02-02-02-15.wav
female,neutral,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
female,neutral,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
female,neutral,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
female,neutral,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
female,calm,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
female,happy,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
female,happy,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
female,happy,16,/Users/diebl/lab/FinalProject__RecognitionSpeechEmotion/audio_speech_actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
